TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,CpuTime,TotalLength,CostPerSec,StartExecTime,VmID
1500,89,17,27,2.405594406,27,42,128.741574,4
1501,40,10,66,3.458646617,66,44,269.1005466,8
1502,80,17,57,4.384615385,57,42,1929.594721,5
1503,70,19,88,3.52,88,46,856.9615676,11
1504,52,12,16,1.066666667,16,44,479.659006,6
1505,80,14,37,2.846153846,37,42,1933.979336,5
1506,68,20,13,0.866666667,13,44,480.7256727,6
1507,28,11,77,3.648739496,77,44,313.2841984,9
1508,47,10,61,4.692307692,61,42,1936.82549,5
1509,99,20,53,2.12,53,46,860.4815676,11
1510,53,15,59,2.804098481,59,44,316.9329379,9
1511,59,15,96,3.536296296,96,46,129.1845305,12
1512,45,13,78,6,78,42,1941.517798,5
1513,33,18,67,3.517647059,67,44,272.5591933,8
1514,34,20,24,1.846153846,24,42,1947.517798,5
1515,91,17,82,3.28,82,46,862.6015676,11
1516,52,14,50,3.846153846,50,42,1949.363952,5
1517,90,12,80,4.687915377,80,44,307.4007943,7
1518,37,13,37,2.846153846,37,42,1953.210105,5
1519,100,18,61,4.692307692,61,42,1956.056259,5
1520,53,18,23,0.92,23,46,865.8815676,11
1521,25,11,26,0.962962963,26,46,132.7208268,12
1522,20,14,29,1.234782609,29,44,127.7550082,10
1523,42,11,15,1,15,44,481.5923394,6
1524,48,19,71,2.84,71,46,866.8015676,11
1525,28,17,52,3.034704408,52,44,312.0887097,7
1526,35,17,78,6,78,42,1960.748567,5
1527,18,17,71,2.6,71,46,133.6837898,12
1528,18,14,40,2.338935574,40,44,315.1234141,7
1529,21,20,69,3.241545039,69,44,319.7370364,9
1530,100,13,68,5.230769231,68,42,1966.748567,5
1531,26,16,25,1,25,46,869.6415676,11
1532,49,11,74,5.692307692,74,42,1971.979336,5
1533,54,12,38,2.533333333,38,44,482.5923394,6
1534,11,17,66,2.113541795,66,46,11.10542043,14
1535,83,17,41,2.733333333,41,44,485.1256727,6
1536,52,12,40,3.076923077,40,42,1977.671644,5
1537,65,15,75,3,75,46,870.6415676,11
1538,74,17,89,5.23051747,89,44,317.4623497,7
1539,79,17,64,4.923076923,64,42,1980.748567,5
1540,35,20,51,1.86962963,51,46,136.2837898,12
1541,53,10,95,4.517352204,95,44,322.9785814,9
1542,36,14,30,2.307692308,30,42,1985.671644,5
1543,86,17,29,2.636363636,29,42,131.1471684,4
1544,99,19,54,2.16,54,46,873.6415676,11
1545,82,15,45,3.461538462,45,42,1987.979336,5
1546,47,12,29,1.16,29,46,875.8015676,11
1547,21,15,50,2.443333333,50,44,327.4959336,9
1548,67,10,16,0.64,16,46,876.9615676,11
1549,13,19,18,0.662222222,18,46,138.1534194,12
1550,27,13,62,2.48,62,46,877.6015676,11
1551,93,17,26,2.363636364,26,42,133.783532,4
1552,66,19,98,7.538461538,98,42,1991.440875,5
1553,87,10,33,2.2,33,44,487.859006,6
1554,26,17,53,2.780156273,53,44,276.0768403,8
1555,62,19,50,2,50,46,880.0815676,11
1556,77,15,57,4.384615385,57,42,1998.979336,5
1557,39,13,82,3.873713696,82,44,329.939267,9
1558,32,20,23,0.92,23,46,882.0815676,11
1559,59,16,88,3.244444444,88,46,138.8156417,12
1560,57,13,13,1.444444444,13,42,70.42877678,3
1561,96,16,48,3.692307692,48,42,2003.363952,5
1562,33,18,83,4.340123839,83,44,278.8569966,8
1563,32,14,37,2.846153846,37,42,2007.056259,5
1564,51,10,71,2.84,71,46,883.0015676,11
1565,99,19,10,1.346984127,10,42,23.77321456,2
1566,90,12,72,5.538461538,72,42,2009.902413,5
1567,17,12,64,3.012531328,64,44,333.8129807,9
1568,43,10,73,2.92,73,46,885.8415676,11
1569,100,12,17,1.887777778,17,42,71.87322122,3
1570,17,12,75,3.532773109,75,44,336.825512,9
1571,84,19,54,4.153846154,54,42,2015.440875,5
1572,36,10,81,3.24,81,46,888.7615676,11
1573,31,19,98,7.538461538,98,42,2019.594721,5
1574,59,15,96,4.563526463,96,44,340.3582851,9
1575,48,10,63,2.52,63,46,892.0015676,11
1576,63,17,47,3.615384615,47,42,2027.133182,5
1577,81,11,10,0.666666667,10,44,490.059006,6
1578,13,19,71,2.431060026,71,46,69.66906439,13
1579,42,16,52,3.038655462,52,44,322.6928671,7
1580,41,20,58,4.461538462,58,42,2030.748567,5
1581,66,14,80,4.197346307,80,44,283.1971204,8
1582,72,15,95,7.307692308,95,42,2035.210105,5
1583,83,15,25,1,25,46,894.5215676,11
1584,72,11,26,1.04,26,46,895.5215676,11
1585,68,15,13,0.52,13,46,896.5615676,11
1586,35,16,25,1,25,46,897.0815676,11
1587,53,12,100,4.732655167,100,44,344.9218116,9
1588,42,16,35,1.4,35,46,898.0815676,11
1589,44,12,42,3.230769231,42,42,2042.517798,5
1590,57,16,33,2.538461538,33,42,2045.748567,5
1591,77,15,80,3.2,80,46,899.4815676,11
1592,73,14,45,3.461538462,45,42,2048.287029,5
1593,95,13,64,3.764411028,64,44,325.7315226,7
1594,47,20,76,5.846153846,76,42,2051.748567,5
1595,35,16,70,2.8,70,46,902.6815676,11
1596,14,13,29,1.380175439,29,44,349.6544667,9
1597,85,20,24,1.6,24,44,490.7256727,6
1598,56,11,83,3.32,83,46,905.4815676,11
1599,42,11,17,1.133333333,17,44,492.3256727,6
1600,48,17,81,6.230769231,81,42,2057.594721,5
1601,17,18,75,3.525932478,75,44,351.0346422,9
1602,73,18,79,3.16,79,46,908.8015676,11
1603,77,12,53,4.076923077,53,42,2063.82549,5
1604,61,15,23,1.533333333,23,44,493.459006,6
1605,47,15,96,4.559103641,96,44,354.5605746,9
1606,93,17,30,2.713286713,30,42,136.1471684,4
1607,28,17,56,2.24,56,46,911.9615676,11
1608,90,16,84,6.461538462,84,42,2067.902413,5
1609,41,17,90,3.883915672,90,44,128.9897908,10
1610,65,18,52,2.08,52,46,914.2015676,11
1611,36,13,40,1.6,40,46,916.2815676,11
1612,76,15,46,3.538461538,46,42,2074.363952,5
1613,23,17,11,0.44,11,46,917.8815676,11
1614,32,12,93,4.414005602,93,44,359.1196783,9
1615,16,17,35,2.692307692,35,42,2077.902413,5
1616,39,13,72,2.88,72,46,918.3215676,11
1617,54,17,33,2.538461538,33,42,2080.594721,5
1618,79,12,38,2.923076923,38,42,2083.133182,5
1619,64,17,26,1.04,26,46,921.2015676,11
1620,93,15,32,2.909090909,32,42,138.8604551,4
1621,10,10,58,2.745098039,58,44,363.5336839,9
1622,30,15,64,2.37037037,64,46,142.0600861,12
1623,52,10,42,3.230769231,42,42,2086.056259,5
1624,66,20,71,4.174189886,71,44,329.4959336,7
1625,21,19,11,0.44,11,46,922.2415676,11
1626,28,11,35,2.692307692,35,42,2089.287029,5
1627,31,14,76,2.605466156,76,46,72.10012442,13
1628,21,16,26,2,26,42,2091.979336,5
1629,41,11,43,3.307692308,43,42,2093.979336,5
1630,16,10,15,1,15,44,494.9923394,6
1631,97,20,30,2,30,44,495.9923394,6
1632,96,17,23,2.485625486,23,42,73.760999,3
1633,86,12,18,0.72,18,46,922.6815676,11
1634,67,12,78,4.535780628,78,44,333.6701235,7
1635,81,20,10,1.396825397,10,42,25.12019869,2
1636,43,18,75,3,75,46,923.4015676,11
1637,88,19,16,1.676767677,16,42,76.24662449,3
1638,28,12,65,5,65,42,2097.287029,5
1639,86,13,83,4.83019313,83,44,338.2059041,7
1640,27,19,20,0.8,20,46,926.4015676,11
1641,65,18,97,3.88,97,46,927.2015676,11
1642,35,14,61,4.692307692,61,42,2102.287029,5
1643,18,10,71,3.371428571,71,44,366.2787819,9
1644,79,14,15,1.564102564,15,42,77.92339216,3
1645,36,13,54,4.153846154,54,42,2106.979336,5
1646,11,20,15,0.6,15,46,931.0815676,11
1647,28,12,18,0.72,18,46,931.6815676,11
1648,29,16,26,1.04,26,46,932.4015676,11
1649,16,10,70,2.405517241,70,46,74.70559057,13
1650,79,14,22,2.424242424,22,42,79.48749473,3
1651,100,18,14,0.933333333,14,44,497.9923394,6
1652,47,19,38,2.533333333,38,44,498.9256727,6
1653,71,14,96,7.384615385,96,42,2111.133182,5
1654,88,12,97,5.093527937,97,44,287.3944667,8
1655,93,12,72,2.88,72,46,933.4415676,11
1656,40,10,20,1.538461538,20,42,2118.517798,5
1657,94,14,27,2.412587413,27,42,141.769546,4
1658,55,12,73,4.237417072,73,44,343.0360973,7
1659,77,16,10,1.334776335,10,42,26.51702409,2
1660,47,13,60,2.4,60,46,936.3215676,11
1661,74,11,85,6.538461538,85,42,2120.056259,5
1662,84,14,31,2.066666667,31,44,501.459006,6
1663,91,10,33,1.32,33,46,938.7215676,11
1664,38,19,24,1.6,24,44,503.5256727,6
1665,98,16,83,6.384615385,83,42,2126.594721,5
1666,70,16,37,1.48,37,46,940.0415676,11
1667,96,13,90,5.267010172,90,44,347.2735143,7
1668,42,10,63,2.52,63,46,941.5215676,11
1669,24,11,84,3.11,84,46,144.4304565,12
1670,79,20,92,7.076923077,92,42,2132.979336,5
1671,12,10,37,1.914117647,37,44,292.4879947,8
1672,74,10,81,4.72201091,81,44,352.5405245,7
1673,21,13,12,0.48,12,46,944.0415676,11
1674,26,19,98,3.92,98,46,944.5215676,11
1675,29,17,20,1.538461538,20,42,2140.056259,5
1676,64,14,32,2.461538462,32,42,2141.594721,5
1677,48,13,16,1.066666667,16,44,505.1256727,6
1678,25,15,51,3.923076923,51,42,2144.056259,5
1679,35,18,74,3.84896506,74,44,294.4021123,8
1680,13,16,61,2.44,61,46,948.4415676,11
1681,24,18,91,7,91,42,2147.979336,5
1682,51,18,88,3.803800999,88,44,132.8737065,10
1683,80,14,79,3.16,79,46,950.8815676,11
1684,48,10,83,6.384615385,83,42,2154.979336,5
1685,94,10,41,2.733333333,41,44,506.1923394,6
1686,14,13,99,-1,99,0,0,15
1687,37,20,94,4.085571986,94,44,136.6775075,10
1688,15,19,76,5.846153846,76,42,2161.363952,5
1689,82,10,55,4.230769231,55,42,2167.210105,5
1690,33,16,89,3.56,89,46,954.0415676,11
1691,45,17,26,1.733333333,26,44,508.9256727,6
1692,96,11,29,1.933333333,29,44,510.659006,6
1693,14,16,44,2.297213622,44,44,298.2510774,8
1694,19,14,99,7.615384615,99,42,2171.440875,5
1695,43,11,21,0.84,21,46,957.6015676,11
1696,19,14,50,1.714482759,50,46,77.11110782,13
1697,37,14,58,3.041102757,58,44,300.548291,8
1698,45,11,98,3.92,98,46,958.4415676,11
1699,75,16,100,5.232453192,100,44,303.5893938,8
1700,50,18,52,4,52,42,2179.056259,5
1701,18,12,95,3.253128991,95,46,78.82559057,13
1702,55,11,76,5.846153846,76,42,2183.056259,5
1703,98,11,38,2.533333333,38,44,512.5923394,6
1704,77,12,95,7.307692308,95,42,2188.902413,5
1705,88,18,55,3.666666667,55,44,515.1256727,6
1706,76,18,83,4.319494324,83,44,308.8218469,8
1707,95,13,43,1.72,43,46,962.3615676,11
1708,37,20,89,3.56,89,46,964.0815676,11
1709,95,18,17,1.88034188,17,42,81.91173715,3
1710,78,17,41,3.153846154,41,42,2196.210105,5
1711,81,11,79,4.614005602,79,44,357.2625354,7
1712,72,13,16,1.696969697,16,42,83.79207903,3
1713,18,14,45,3.461538462,45,42,2199.363952,5
1714,41,17,36,1.44,36,46,967.6415676,11
1715,31,11,20,0.8,20,46,969.0815676,11
1716,36,19,99,7.615384615,99,42,2202.82549,5
1717,93,10,27,1.8,27,44,518.7923394,6
1718,13,18,28,1.025185185,28,46,147.5404565,12
1719,30,17,22,1.466666667,22,44,520.5923394,6
1720,30,19,93,3.442962963,93,46,148.5656417,12
1721,26,15,81,3.825770308,81,44,369.6502105,9
1722,22,19,39,3,39,42,2210.440875,5
1723,25,17,88,4.185994398,88,44,373.4759808,9
1724,43,17,37,2.846153846,37,42,2213.440875,5
1725,59,16,68,2.72,68,46,969.8815676,11
1726,92,10,75,5.769230769,75,42,2216.287029,5
1727,39,12,100,3.688888889,100,46,152.0086046,12
1728,33,10,80,3.442706511,80,44,140.7630795,10
1729,29,18,57,4.384615385,57,42,2222.056259,5
1730,72,17,58,4.461538462,58,42,2226.440875,5
1731,18,20,22,1.466666667,22,44,522.059006,6
1732,99,20,64,3.73557423,64,44,361.876541,7
1733,19,11,24,0.96,24,46,972.6015676,11
1734,16,12,58,2.112592593,58,46,155.6974935,12
1735,77,12,69,5.307692308,69,42,2230.902413,5
1736,92,12,51,3.4,51,44,523.5256727,6
1737,72,16,81,3.24,81,46,973.5615676,11
1738,96,10,62,4.769230769,62,42,2236.210105,5
1739,55,11,11,0.733333333,11,44,526.9256727,6
1740,36,19,92,4.349019608,92,44,377.6619752,9
1741,26,16,16,0.64,16,46,976.8015676,11
1742,63,19,60,4.615384615,60,42,2240.979336,5
1743,59,11,33,1.32,33,46,977.4415676,11
1744,37,16,45,1.8,45,46,978.7615676,11
1745,66,20,62,4.769230769,62,42,2245.594721,5
1746,64,18,93,4.40952381,93,44,382.0109948,9
1747,27,11,50,2,50,46,980.5615676,11
1748,89,14,95,7.307692308,95,42,2250.363952,5
1749,77,15,81,3.24,81,46,982.5615676,11
1750,19,13,18,1.2,18,44,527.659006,6
1751,15,11,77,3.34483908,77,44,144.205786,10
1752,88,19,14,1.974025974,14,42,27.85180042,2
1753,82,20,78,6,78,42,2257.671644,5
1754,45,15,49,1.96,49,46,985.8015676,11
1755,78,18,87,5.073389356,87,44,365.6121153,7
1756,56,10,44,1.613333333,44,46,157.8100861,12
1757,63,17,25,2.272727273,25,42,144.1821334,4
1758,65,14,91,3.64,91,46,987.7615676,11
1759,64,14,59,4.538461538,59,42,2263.671644,5
1760,94,18,54,3.6,54,44,528.859006,6
1761,99,13,72,5.538461538,72,42,2268.210105,5
1762,37,18,92,4.794692614,92,44,313.1413413,8
1763,95,19,12,0.48,12,46,991.4015676,11
1764,23,18,25,1,25,46,991.8815676,11
1765,43,14,51,2.04,51,46,992.8815676,11
1766,21,11,11,1,11,42,146.4548607,4
1767,23,16,86,3.44,86,46,994.9215676,11
1768,40,17,58,4.461538462,58,42,2273.748567,5
1769,95,11,100,5.833613445,100,44,370.6855046,7
1770,93,15,94,7.230769231,94,42,2278.210105,5
1771,19,11,95,3.264533844,95,46,82.07871956,13
1772,93,20,15,1,15,44,532.459006,6
1773,28,16,79,3.728851541,79,44,386.4205186,9
1774,29,13,34,2.615384615,34,42,2285.440875,5
1775,78,18,79,6.076923077,79,42,2288.056259,5
1776,32,13,31,1.24,31,46,998.3615676,11
1777,61,15,40,2.346778711,40,44,376.5191181,7
1778,70,12,98,3.92,98,46,999.6015676,11
1779,45,20,72,5.538461538,72,42,2294.133182,5
1780,41,13,96,4.547338936,96,44,390.1493702,9
1781,64,12,35,2.692307692,35,42,2299.671644,5
1782,91,11,64,2.56,64,46,1003.521568,11
1783,45,13,19,1.266666667,19,44,533.459006,6
1784,61,16,12,1.333333333,12,42,85.48904873,3
1785,35,14,53,2.283229814,53,44,147.5506251,10
1786,52,20,75,5.769230769,75,42,2302.363952,5
1787,74,20,12,0.48,12,46,1006.081568,11
1788,20,13,63,2.52,63,46,1006.561568,11
1789,20,13,64,3.003361345,64,44,394.6967091,9
1790,81,19,39,3,39,42,2308.133182,5
1791,95,11,48,3.692307692,48,42,2311.133182,5
1792,82,14,36,2.4,36,44,534.7256727,6
1793,29,14,31,1.24,31,46,1009.081568,11
1794,80,10,79,3.16,79,46,1010.321568,11
1795,59,14,37,2.466666667,37,44,537.1256727,6
1796,18,10,57,4.384615385,57,42,2314.82549,5
1797,14,11,79,3.44648828,79,44,149.8338549,10
1798,58,10,67,2.68,67,46,1013.481568,11
1799,79,13,52,4,52,42,2319.210105,5
1800,31,10,15,1,15,44,539.5923394,6
1801,67,17,43,3.307692308,43,42,2323.210105,5
1802,23,16,18,0.943859649,18,44,317.9360339,8
1803,83,20,11,0.733333333,11,44,540.5923394,6
1804,30,16,43,1.72,43,46,1016.161568,11
1805,60,19,43,2.478431373,43,44,378.8658968,7
1806,62,15,37,2.846153846,37,42,2326.517798,5
1807,39,13,41,1.518518519,41,46,159.4234194,12
1808,30,20,32,2.133333333,32,44,541.3256727,6
1809,55,16,56,4.307692308,56,42,2329.363952,5
1810,85,12,94,5.519327731,94,44,381.3443281,7
1811,76,19,75,3,75,46,1017.881568,11
1812,73,20,30,2.72027972,30,42,147.4548607,4
1813,90,12,13,1.842823843,13,42,29.8258264,2
1814,65,18,18,1.949494949,18,42,86.82238206,3
1815,78,14,75,5.769230769,75,42,2333.671644,5
1816,26,20,61,2.44,61,46,1020.881568,11
1817,53,14,56,3.285714286,56,44,386.8636559,7
1818,84,14,20,0.8,20,46,1023.321568,11
1819,49,16,31,1.823529412,31,44,390.1493702,7
1820,36,18,38,2.923076923,38,42,2339.440875,5
1821,15,16,54,2,54,46,160.941938,12
1822,44,10,61,3.165914787,61,44,318.8798935,8
1823,98,10,15,2.125541126,15,42,31.66865024,2
1824,18,10,21,0.84,21,46,1024.121568,11
1825,77,10,95,7.307692308,95,42,2342.363952,5
1826,82,11,65,3.774789916,65,44,391.9728996,7
1827,88,15,30,1.2,30,46,1024.961568,11
1828,98,11,85,3.4,85,46,1026.161568,11
1829,78,14,59,4.538461538,59,42,2349.671644,5
1830,40,14,40,2.305322129,40,44,395.7476895,7
1831,12,16,47,1.617931034,47,46,85.34325341,13
1832,42,13,21,1.4,21,44,543.459006,6
1833,39,10,28,2.153846154,28,42,2354.210105,5
1834,53,13,62,3.619047619,62,44,398.0530116,7
1835,13,19,55,4.230769231,55,42,2356.363952,5
1836,69,20,48,1.92,48,46,1029.561568,11
1837,99,12,59,4.538461538,59,42,2360.594721,5
1838,45,12,79,3.16,79,46,1031.481568,11
1839,73,13,84,3.971988796,84,44,397.7000704,9
1840,89,15,53,4.076923077,53,42,2365.133182,5
1841,53,16,64,2.56,64,46,1034.641568,11
1842,51,19,12,1.333333333,12,42,88.77187701,3
1843,72,11,22,1.466666667,22,44,544.859006,6
1844,83,19,98,7.538461538,98,42,2369.210105,5
1845,62,16,61,3.588235294,61,44,401.6720592,7
1846,45,14,79,3.16,79,46,1037.201568,11
1847,32,13,34,1.977591036,34,44,405.2602945,7
1848,91,17,30,2.727272727,30,42,150.1751404,4
1849,37,16,22,1.466666667,22,44,546.3256727,6
1850,91,15,98,7.538461538,98,42,2376.748567,5
1851,78,13,92,4.350140056,92,44,401.6720592,9
1852,58,17,61,2.238518519,61,46,162.941938,12
1853,22,14,26,1.04,26,46,1040.361568,11
1854,64,12,92,3.392592593,92,46,165.1804565,12
1855,38,17,87,4.129971989,87,44,406.0221993,9
1856,46,13,30,2.307692308,30,42,2384.287029,5
1857,28,17,47,3.615384615,47,42,2386.594721,5
1858,53,13,88,3.52,88,46,1041.401568,11
1859,83,19,79,6.076923077,79,42,2390.210105,5
1860,88,17,100,5.212030075,100,44,322.0458083,8
1861,10,15,90,3.123703704,90,46,86.96118444,13
1862,93,10,99,7.615384615,99,42,2396.287029,5
1863,51,13,57,3.32605042,57,44,407.2378856,7
1864,56,14,92,3.99716042,92,44,153.2803432,10
1865,20,16,95,3.518518519,95,46,168.5730491,12
1866,54,12,14,1.487179487,14,42,90.10521035,3
1867,99,15,45,3.461538462,45,42,2403.902413,5
1868,71,14,21,1.909090909,21,42,152.9024131,4
1869,54,18,87,6.692307692,87,42,2407.363952,5
1870,46,14,77,3.328722061,77,44,157.2775036,10
1871,99,15,66,2.64,66,46,1044.921568,11
1872,24,12,32,1.28,32,46,1047.561568,11
1873,65,18,24,2.174825175,24,42,154.8115041,4
1874,61,20,31,2.066666667,31,44,547.7923394,6
1875,27,12,12,0.923076923,12,42,2414.056259,5
1876,13,16,55,2.07,55,46,172.0915676,12
1877,73,14,35,2.692307692,35,42,2414.979336,5
1878,70,11,63,4.2,63,44,549.859006,6
1879,21,13,39,3,39,42,2417.671644,5
1880,85,19,46,3.538461538,46,42,2420.671644,5
1881,33,17,67,2.68,67,46,1048.841568,11
1882,98,17,39,2.6,39,44,554.059006,6
1883,28,10,87,4.11372549,87,44,410.1521713,9
1884,35,18,55,4.230769231,55,42,2424.210105,5
1885,68,13,95,3.8,95,46,1051.521568,11
1886,93,20,10,1.428571429,10,42,33.79419136,2
1887,30,15,16,1.230769231,16,42,2428.440875,5
1888,39,12,70,5.384615385,70,42,2429.671644,5
1889,19,12,87,3.780254985,87,44,160.6062257,10
1890,58,10,10,0.4,10,46,1055.321568,11
1891,71,15,37,1.48,37,46,1055.721568,11
1892,74,11,61,4.692307692,61,42,2435.056259,5
1893,65,14,98,3.6,98,46,174.1615676,12
1894,22,13,25,1.666666667,25,44,556.659006,6
1895,33,13,26,1.733333333,26,44,558.3256727,6
1896,88,20,91,7,91,42,2439.748567,5
1897,17,15,20,0.933333333,20,44,414.2658968,9
1898,56,16,30,2,30,44,560.059006,6
1899,94,10,52,3.035294118,52,44,410.563936,7
1900,10,12,78,2.664827586,78,46,90.08488815,13
1901,75,19,15,1.626262626,15,42,91.59238983,3
1902,65,15,38,2.923076923,38,42,2446.748567,5
1903,17,20,91,4.368823529,91,44,415.1992301,9
1904,82,14,31,2.384615385,31,42,2449.671644,5
1905,90,17,50,2,50,46,1057.201568,11
1906,47,11,54,2.16,54,46,1059.201568,11
1907,10,19,42,3.230769231,42,42,2452.056259,5
1908,41,19,59,3.102481203,59,44,327.2578384,8
1909,56,20,18,1.384615385,18,42,2455.287029,5
1910,94,14,22,2.376068376,22,42,93.21865246,3
1911,63,12,96,3.84,96,46,1061.361568,11
1912,67,11,61,4.692307692,61,42,2456.671644,5
1913,42,12,23,1.533333333,23,44,562.059006,6
1914,65,11,47,3.133333333,47,44,563.5923394,6
1915,80,20,99,7.615384615,99,42,2461.363952,5
1916,26,12,81,3.24,81,46,1065.201568,11
1917,32,16,71,3.715818959,71,44,330.3603196,8
1918,68,10,33,2.2,33,44,566.7256727,6
1919,17,16,33,1.32,33,46,1068.441568,11
1920,89,17,78,6,78,42,2468.979336,5
1921,22,10,26,1.733333333,26,44,568.9256727,6
1922,68,17,78,3.12,78,46,1069.761568,11
1923,44,20,86,3.721568563,86,44,164.3864807,10
1924,67,18,46,3.538461538,46,42,2474.979336,5
1925,78,16,46,1.84,46,46,1072.881568,11
1926,83,11,38,2.923076923,38,42,2478.517798,5
1927,72,12,33,2.2,33,44,570.659006,6
1928,86,10,44,1.76,44,46,1074.721568,11
1929,95,16,82,6.307692308,82,42,2481.440875,5
1930,32,17,100,4.742857143,100,44,419.5680536,9
1931,38,10,25,1,25,46,1076.481568,11
1932,26,12,63,2.52,63,46,1077.481568,11
1933,91,14,83,6.384615385,83,42,2487.748567,5
1934,30,18,45,2.368421053,45,44,334.0761386,8
1935,77,12,58,2.32,58,46,1080.001568,11
1936,65,16,81,3.819047619,81,44,424.3109108,9
1937,17,13,40,3.076923077,40,42,2494.133182,5
1938,14,19,53,1.814814815,53,46,92.74971573,13
1939,17,12,16,0.64,16,46,1082.321568,11
1940,33,18,70,5.384615385,70,42,2497.210105,5
1941,81,18,79,5.266666667,79,44,572.859006,6
1942,78,19,93,3.72,93,46,1082.961568,11
1943,14,16,40,3.076923077,40,42,2502.594721,5
1944,59,17,17,1.133333333,17,44,578.1256727,6
1945,14,17,48,1.92,48,46,1086.681568,11
1946,58,11,100,4.742857143,100,44,428.1299584,9
1947,57,12,19,1.461538462,19,42,2505.671644,5
1948,68,14,62,4.769230769,62,42,2507.133182,5
1949,15,17,60,2.4,60,46,1088.601568,11
1950,65,13,31,2.384615385,31,42,2511.902413,5
1951,60,14,67,3.180952381,67,44,432.8728155,9
1952,91,20,90,6.923076923,90,42,2514.287029,5
1953,16,18,17,0.68,17,46,1091.001568,11
1954,28,12,42,1.536296296,42,46,177.7615676,12
1955,90,12,40,2.666666667,40,44,579.259006,6
1956,96,17,28,1.12,28,46,1091.681568,11
1957,19,13,87,3.48,87,46,1092.801568,11
1958,54,12,31,2.066666667,31,44,581.9256727,6
1959,83,10,74,5.692307692,74,42,2521.210105,5
1960,68,20,96,5.018988648,96,44,336.4445596,8
1961,62,15,23,1.769230769,23,42,2526.902413,5
1962,59,19,89,3.56,89,46,1096.281568,11
1963,11,13,70,5.384615385,70,42,2528.671644,5
1964,59,13,89,4.668789621,89,44,341.4635483,8
1965,89,17,27,2.454545455,27,42,156.9863292,4
1966,60,15,88,3.25037037,88,46,179.2978639,12
1967,46,10,33,2.538461538,33,42,2534.056259,5
1968,25,11,90,4.31,90,44,436.0537679,9
1969,70,11,98,7.538461538,98,42,2536.594721,5
1970,25,11,30,1.2,30,46,1099.841568,11
1971,77,16,13,0.52,13,46,1101.041568,11
1972,63,10,42,1.68,42,46,1101.561568,11
1973,88,14,100,5.858823529,100,44,413.5992301,7
1974,48,16,92,7.076923077,92,42,2544.133182,5
1975,51,15,80,2.958518519,80,46,182.5482343,12
1976,100,18,57,4.384615385,57,42,2551.210105,5
1977,96,13,42,2.8,42,44,583.9923394,6
1978,33,20,44,1.76,44,46,1103.241568,11
1979,74,17,28,1.12,28,46,1105.001568,11
1980,82,18,42,3.230769231,42,42,2555.594721,5
1981,80,13,92,4.380952381,92,44,440.3637679,9
1982,89,19,40,1.6,40,46,1106.121568,11
1983,45,11,32,1.28,32,46,1107.721568,11
1984,65,18,75,5.769230769,75,42,2558.82549,5
1985,74,10,15,1,15,44,586.7923394,6
1986,96,11,55,2.2,55,46,1109.001568,11
1987,20,11,55,2.619047619,55,44,444.7447203,9
1988,62,16,65,5,65,42,2564.594721,5
1989,53,19,90,3.6,90,46,1111.201568,11
1990,88,18,92,4.79230429,92,44,346.1323379,8
1991,92,14,57,4.384615385,57,42,2569.594721,5
1992,87,15,83,6.384615385,83,42,2573.979336,5
1993,10,12,21,0.84,21,46,1114.801568,11
1994,12,13,75,2.774814815,75,46,185.5067528,12
1995,43,18,54,2.826408669,54,44,350.9246422,8
1996,89,11,67,4.466666667,67,44,587.7923394,6
1997,41,10,91,3.64,91,46,1115.641568,11
1998,21,12,31,2.384615385,31,42,2580.363952,5
1999,58,14,54,4.153846154,54,42,2582.748567,5
2000,25,12,30,1.428571429,30,44,447.3637679,9
